Substructure,Fold,Importance,Central Atom
1842114921,0,0.0,C
1842114921,0,0.0,C
1842114921,0,0.0,C
1842114921,0,0.0,C
2070178920,0,0.0,C
2070178920,0,0.0,C
2070178920,0,0.0,C
2070178920,0,0.0,C
2070178920,0,0.0,C
2110118862,0,0.0,C
2110118862,0,0.0,C
2110118862,0,0.0,C
2110118862,0,0.0,C
2110118862,0,0.0,C
2115476908,0,0.0,O
2115476908,0,0.0,O
2115476908,0,0.0,O
2115476908,0,0.0,O
2115476908,0,0.0,O
2463614838,0,0.0,C
2463614838,0,0.0,C
2463614838,0,0.0,C
2463614838,0,0.0,C
2463614838,0,0.0,C
2806018737,0,0.0,C
2806018737,0,0.0,C
2806018737,0,0.0,C
2806018737,0,0.0,C
2806018737,0,0.0,C
3994088662,0,0.0003337884720435898,C
3994088662,0,-9.329937773355172e-05,C
3994088662,0,0.0003386138797328766,C
3994088662,0,0.0005819645635276151,C
3994088662,0,0.00042307077296081623,C
4140259565,0,0.0,C
4140259565,0,0.0,C
4140259565,0,0.0,C
4140259565,0,0.0,C
4140259565,0,0.0,C
1016841875,0,0.0,Cl
1016841875,0,0.0,Cl
1016841875,0,0.0,Cl
1016841875,0,0.0,Cl
1016841875,0,0.0,Cl
3189457552,0,1.2898206799952065e-05,O
3189457552,0,7.2660420426607156e-06,O
3189457552,0,1.59170376061021e-05,O
3189457552,0,-6.004144336478959e-06,O
3189457552,0,-8.228568774139647e-06,O
64070612,0,0.0,C
64070612,0,0.0,C
64070612,0,0.0,C
64070612,0,0.0,C
64070612,0,0.0,C
68650007,0,0.0,C
68650007,0,0.0,C
68650007,0,0.0,C
68650007,0,0.0,C
68650007,0,0.0,C
368713488,0,0.0,C
368713488,0,0.0,C
368713488,0,0.0,C
368713488,0,0.0,C
368713488,0,0.0,C
2246340824,0,0.0,C
2246340824,0,0.0,C
2246340824,0,0.0,C
2246340824,0,0.0,C
2246340824,0,0.0,C
3452535345,0,0.0,Cl
3452535345,0,0.0,Cl
3452535345,0,0.0,Cl
3452535345,0,0.0,Cl
3452535345,0,0.0,Cl
4197146180,0,0.0,O
4197146180,0,0.0,O
4197146180,0,0.0,O
4197146180,0,0.0,O
4197146180,0,0.0,O
717512901,0,0.0,N
717512901,0,0.0,N
717512901,0,0.0,N
717512901,0,0.0,N
717512901,0,0.0,N
1054767590,0,0.0,C
1054767590,0,0.0,C
1054767590,0,0.0,C
1054767590,0,0.0,C
1054767590,0,0.0,C
1173125914,0,0.0,C
1173125914,0,0.0,C
1173125914,0,0.0,C
1173125914,0,0.0,C
1173125914,0,0.0,C
3118255683,0,0.0,N
3118255683,0,0.0,N
3118255683,0,0.0,N
3118255683,0,0.0,N
3118255683,0,0.0,N
3777168895,0,0.0,C
3777168895,0,0.0,C
3777168895,0,0.0,C
3777168895,0,0.0,C
3777168895,0,0.0,C
3908647167,0,0.0,C
3908647167,0,0.0,C
3908647167,0,0.0,C
3908647167,0,0.0,C
3908647167,0,0.0,C
4008337421,0,0.0,C
4008337421,0,0.0,C
4008337421,0,0.0,C
4008337421,0,0.0,C
4008337421,0,0.0,C
847957139,0,0.0,N
847957139,0,0.0,N
847957139,0,0.0,N
847957139,0,0.0,N
847957139,0,0.0,N
1070821685,0,0.0,C
1070821685,0,0.0,C
1070821685,0,0.0,C
1070821685,0,0.0,C
1070821685,0,0.0,C
2308348490,0,0.0,C
2308348490,0,0.0,C
2308348490,0,0.0,C
2308348490,0,0.0,C
2308348490,0,0.0,C
2591432844,0,0.0,N
2591432844,0,0.0,N
2591432844,0,0.0,N
2591432844,0,0.0,N
2591432844,0,0.0,N
3662562115,0,0.0,C
3662562115,0,0.0,C
3662562115,0,0.0,C
3662562115,0,0.0,C
